account_id,english_name,dealer_code,year,month,monthly_value,yearly_value
5430S,Internal Body Shop Labour,80475,2024,1,0,0
5440G,Sublet Repairs Body Shop,80475,2024,1,0,0
5440S,Sublet Repairs Body Shop,80475,2024,1,0,0
5450S,Body Shop Materials,80475,2024,1,0,0
0967P,Owner(S),80475,2024,1,0,0
0974P,Owner(S),80475,2024,1,0,0
0981P,Owner(S),80475,2024,1,0,0
0988P,Owner(S),80475,2024,1,0,0
0989P,Manager(S),80475,2024,1,0,0
0970P,F & I Sales Reps.,80475,2024,1,0,0
0983P,Advisors,80475,2024,1,0,0
0991P,Advisors,80475,2024,1,0,0
0984P,Technicians,80475,2024,1,0,0
0985P,Apprentices,80475,2024,1,0,0
0993P,Apprentices,80475,2024,1,0,0
570BP,Terminated Ytd,80475,2024,1,0,0
570CP,Terminated Ytd,80475,2024,1,0,0
570DP,Terminated Ytd,80475,2024,1,0,0
570EP,Terminated Ytd,80475,2024,1,0,0
50101SDY,Number Of Productive Bays,80475,2024,1,0,0
50103SDY,Non-Productive / Other,80475,2024,1,0,0
50107SDY,Active Customers,80475,2024,1,0,0
50112SDY,Avg. Technician Wage,80475,2024,1,0,0
6126DZ,Bay Utilization %,80475,2024,1,0,0
560CP,Hired Ytd,80475,2024,1,0,0
560DP,Hired Ytd,80475,2024,1,0,0
560EP,Hired Ytd,80475,2024,1,0,0
560TP,Hired Ytd,80475,2024,1,0,0
560AP,Hired Ytd,80475,2024,1,0,0
5000EP,Total,80475,2024,1,0,0
6135DZ,% Of Labour Sales Other,80475,2024,1,0,0
6068DZ,Advertising Pnvt (Dealer Target),80475,2024,1,0,0
8453D,Depreciation - Bldgs. & Improvements,80475,2024,1,0,0
50103SD,Non-Productive / Other,80475,2024,1,0,0
8425D,Rent,80475,2024,1,0,0
570AP,Terminated Ytd,80475,2024,1,0,0
2100CLD,Wholesale Credit Line,80475,2024,1,0,0
50013SDZ,Productive / Non-Productive Personnel,80475,2024,1,0,0
50006SD,Missed Service Appointments,80475,2024,1,0,0
50005SD,Capacity - Bay Hours Avail,80475,2024,1,0,0
6160DZ,Total Bays Available,80475,2024,1,0,0
5450G,Body Shop Materials,80475,2024,1,0,0
50105SD,Capacity - Bay Hours Avail.,80475,2024,1,0,0
50106SD,Missed Appointments,80475,2024,1,0,0
50107SD,Active Customers,80475,2024,1,0,0
50211SD,Tire Inventory Over 12 Mo'S ($),80475,2024,1,0,0
50110SD,Hours Clocked,80475,2024,1,0,0
50112SD,Avg. Technician Wage,80475,2024,1,0,0
5020U,Detailing,80475,2024,1,0,0
50111SD,Hours Sold,80475,2024,1,0,0
50101SD,Number Of Productive Bays,80475,2024,1,0,0
50108SD,Number Of Working Days,80475,2024,1,0,0
5001D,Customer Labour Rate,80475,2024,1,0,0
5041D,Warranty Labour Rate,80475,2024,1,0,0
5081D,Internal Labour Rate,80475,2024,1,0,0
50030ST,1 - 30 Days,80475,2024,1,0,0
6136DZ,Overhead Absorption %,80475,2024,1,0,0
6151DZ,% Of Labour Sales Cpo Warranty,80475,2024,1,0,0
6153DZ,% Of Labour Sales Other,80475,2024,1,0,0
6129DZ,Other,80475,2024,1,0,0
6028DZ,Guide,80475,2024,1,0,0
6062DZ,Advertising Pnvt (Dealer Target),80475,2024,1,0,0
6117DZ,% Of Labour Sales Other,80475,2024,1,0,0
6371G,P&A Inventory Adjustment,80475,2024,1,0,0
42000T,Nv Target,80475,2024,1,0,0
1490VV,(Suvs),80475,2024,1,0,0
2430D,Mortgages Payable,80475,2024,1,0,0
6460G,Adjustment - Cost Of Labour Sales Body Shop,80475,2024,1,0,0
8720D,Fixed Oper. Advert. Co-Op Credit,80475,2024,1,0,0
1430TU,(Cars),80475,2024,1,0,0
2320D,Allowance For Doubtful Accounts,80475,2024,1,0,0
1280DOF,Over 45 Days,80475,2024,1,0,0
800001D,(Manufacturer Requirement),80475,2024,1,0,0
1552D,Work In Process - Body Shop Labour,80475,2024,1,0,0
1571D,Miscellaneous Assets,80475,2024,1,0,0
1572D,Non-Automotive Inventory,80475,2024,1,0,0
1620D,Prepaid Taxes,80475,2024,1,0,0
1640D,Prepaid Insurance,80475,2024,1,0,0
396JU,Oct.,80475,2024,1,0,0
391KU,Nov.,80475,2024,1,0,0
392KU,Nov.,80475,2024,1,0,0
395KU,Nov.,80475,2024,1,0,0
396KD,Nov.,80475,2024,1,0,0
M17000ED,Body Shop,80475,2024,1,0,0
8240D,Equipment - Repairs & Rental,80475,2024,1,0,0
3341U,Insurance Income - New,80475,2024,1,0,0
392AU,Jan.,80475,2024,1,0,0
570TP,Terminated Ytd,80475,2024,1,0,0
46000S,Total Body Shop Dept. (Lines 30 Thru 35),80475,2024,1,0,0
5010G,Dcp Warranty Labour - Mitsubishi,80475,2024,1,0,0
0986P,Clerical / Other,80475,2024,1,0,0
0994P,Clerical / Other,80475,2024,1,0,0
560BP,Hired Ytd,80475,2024,1,0,0
8433D,Amortization - Leaseholds,80475,2024,1,0,0
3310U,Finance Income - New,80475,2024,1,4,4
50007SD,Active Customers,80475,2024,1,76,76
6076DZ,Uv Units Sold Per Uv Sales Rep.,80475,2024,1,6,6
6023DZ,Pts. Months Supply (Guide 1.5 Mos),80475,2024,1,-6,-6
6034DZ,Break Even New & Used Units,80475,2024,1,42,42
6109DZ,Productivity (Guide 85% +),80475,2024,1,22,22
6116DZ,% Of Labour Sales Internal,80475,2024,1,54,54
6107DZ,Cp Effective Rate As A % Of Posted Rate,80475,2024,1,101,101
6127DZ,Productivity (Guide 85% +),80475,2024,1,22,22
6035DZ,Other,80475,2024,1,13428,13428
6120DZ,Cp Labour Sales Per Technician,80475,2024,1,14518,14518
6024DZ,Profit Or Loss (Before Income Tax),80475,2024,1,13428,13428
6045DZ,Break Even New & Used Units,80475,2024,1,42,42
6113DZ,% Of Labour Sales Warranty,80475,2024,1,5,5
6157DZ,Productive / Non Productive Personnel,80475,2024,1,133,133
6119DZ,Hours Sold Per Technician,80475,2024,1,245,245
6063DZ,Nv Months Supply (Guide 2.5 Months),80475,2024,1,4,4
6079DZ,Uv Stock Turn (Guide >7),80475,2024,1,4,4
6011DZ,Pts. Sls. Per Customer Ro (Inc. Tires),80475,2024,1,175,175
6031DZ,Occupancy As A % Of Company Gp,80475,2024,1,106,106
6112DZ,% Of Labour Sales Cp,80475,2024,1,41,41
2260D,Taxes Payable - Other,80475,2024,1,-221514,-221514
2210D,Payroll Payable,80475,2024,1,-9363,-9363
2230D,Taxes Payable - Payroll,80475,2024,1,-34663,-34663
1280CD,Warranty Rec. / P.D.I. - Mitsubishi,80475,2024,1,-431,-431
1280DD,Warranty Rec. / P.D.I. - Mitsubishi,80475,2024,1,-1416,-1416
18000D,Departmental Operating Profit (Line 2 Minus 64),80475,2024,1,-6410,-6410
6016DZ,Pts. Months Supply (Guide 1.5 Mos),80475,2024,1,12,12
6100DZ,Overhead Absorption %,80475,2024,1,33,33
6118DZ,Overhead Absorption %,80475,2024,1,33,33
6128DZ,Efficiency (Guide 110 - 125%),80475,2024,1,70,70
6027DZ,Net Working Capital Actual,80475,2024,1,822308,822308
6110DZ,Efficiency (Guide 110 - 125%),80475,2024,1,70,70
2570D,Net Profit / Loss Before Income Taxes  (Lines 67  Less 68),80475,2024,1,13428,13428
41000U,Total Mitsubishi Suv Retail (Lines 6 Thru 15),80475,2024,1,17,17
42000U,Total Mit. New (Lines 18  Thru 20),80475,2024,1,19,19
3015U,Outlander,80475,2024,1,7,7
3026U,Outlander Phev,80475,2024,1,4,4
3028U,Eclipse Cross,80475,2024,1,4,4
50011SD,Hours Sold,80475,2024,1,490,490
1770D,Bldgs. & Improv.,80475,2024,1,31282,31282
11790D,Equip. M/S,80475,2024,1,57260,57260
6015DZ,Sales $'S Per Wholesale Invoice,80475,2024,1,470,470
6014DZ,Sales $'S Per Retail Counter Invoice,80475,2024,1,158,158
6067DZ,Advertising Pnvr (Dealer Retail Sales),80475,2024,1,-92,-92
6101DZ,Hours Sold Per Technician,80475,2024,1,245,245
50009SD,Hours Available,80475,2024,1,704,704
2300D,Other Expenses Payable,80475,2024,1,-15300,-15300
11770D,Buildings & Improvements,80475,2024,1,26086,26086
391AU,Jan.,80475,2024,1,19,19
1830D,Furnitures & Fixtures,80475,2024,1,136532,136532
2000D,Accounts Payable - Trade Creditors,80475,2024,1,173437,173437
2100D,New Vehicles - Mitsubishi,80475,2024,1,3567694,3567694
1400D,New Car - Mitsubishi,80475,2024,1,21798,21798
1495D,Used Vehicles - Other Makes,80475,2024,1,639378,639378
2490D,Shareholder'S Loans,80475,2024,1,3584,3584
1520D,"Gas, Oil, & Grease",80475,2024,1,8945,8945
41500U,"Total Mitsubishi Retail (Lines 5,  16 & 17)",80475,2024,1,19,19
3025S,Mirage (5-Door),80475,2024,1,43305,43305
5080D,Internal Labour Rate,80475,2024,1,135,135
3025G,Mirage (5-Door),80475,2024,1,2361,2361
5080U,Internal Mechanical Labour,80475,2024,1,125,125
1450D,Used Vehicles,80475,2024,1,416697,416697
1450UU,(Cars),80475,2024,1,7,7
1450VV,(Suvs),80475,2024,1,15,15
2420D,Other Notes And Contracts Payable,80475,2024,1,1822980,1822980
1540D,Sublet Repairs,80475,2024,1,20025,20025
1780D,Bldgs. & Improv.,80475,2024,1,5196,5196
24000VV,(Trucks),80475,2024,1,15,15
24000UU,(Cars),80475,2024,1,40,40
11810D,Equip. P/A,80475,2024,1,8778,8778
1810D,Equip. P/A,80475,2024,1,26711,26711
1820D,Equip. P/A,80475,2024,1,17933,17933
11830D,Furniture & Fixtures,80475,2024,1,56428,56428
1840D,Furnitures & Fixtures,80475,2024,1,80104,80104
11850D,Co. Veh.,80475,2024,1,342,342
1850D,Company Vehicles,80475,2024,1,9660,9660
395AU,Jan.,80475,2024,1,19,19
396AD,Jan.,80475,2024,1,13428,13428
1860D,Company Vehicles,80475,2024,1,9318,9318
11890D,Other,80475,2024,1,11619,11619
1730D,Other,80475,2024,1,31014,31014
10011002D,Petty Cash Fund / Cash On Hand,80475,2024,1,700,700
1010D,Cash In Bank,80475,2024,1,72650,72650
2005D,Accounts Payable - Mitsubishi,80475,2024,1,3768,3768
1020D,Contracts In Transit,80475,2024,1,611496,611496
2050D,Vehicle Lien Pay-Off,80475,2024,1,133288,133288
2010D,Customer Deposits,80475,2024,1,10010,10010
2111D,Used Vehicles,80475,2024,1,942819,942819
1130D,Finance / Insurance Income Rec. - Current,80475,2024,1,4512,4512
1140D,"Service, Parts & Body Shop - Customers",80475,2024,1,92001,92001
2130D,Current Portion Of Long Term Debt,80475,2024,1,100000,100000
22421150D,Goods And Service Tax (Gst) / Harmonized Sales Tax (Hst),80475,2024,1,3988,3988
1200D,Other Factory Rec. / Incentives - Mitsubishi,80475,2024,1,31250,31250
1420D,New Suv - Mitsubishi,80475,2024,1,2768260,2768260
1420OTU,(Outlander),80475,2024,1,23,23
1420PTU,(Out.Phev),80475,2024,1,21,21
1420QTU,(EclipseCross),80475,2024,1,11,11
1420RTU,(Rvr ),80475,2024,1,9,9
2410D,Notes Payable - Capital Loans,80475,2024,1,656666,656666
1495UU,(Cars),80475,2024,1,33,33
1500D,Parts & Accessories - Mitsubishi,80475,2024,1,174597,174597
1505D,Parts & Accessories - Tires,80475,2024,1,100915,100915
1510D,Parts & Accessories - Other,80475,2024,1,22545,22545
800000D,(Assets Line 50 Minus Liabilities Line 27),80475,2024,1,822308,822308
1610D,Prepaid Other,80475,2024,1,355623,355623
2501D,Common Stock,80475,2024,1,10,10
50020ST,1 - 30 Days,80475,2024,1,39,39
1990D,Other Non-Automotive Assets,80475,2024,1,199997,199997
6029DZ,+ / -,80475,2024,1,822308,822308
2520D,Retained Earnings,80475,2024,1,-1313850,-1313850
1140BD,Serv. Parts & Body Shop - Customers,80475,2024,1,34452,34452
1140CD,Serv. Parts & Body Shop - Customers,80475,2024,1,8302,8302
13000AD,Sub-Total Personnel Expenses (Lines 17 Thru 26),80475,2024,1,33782,33782
13000BD,Sub-Total Personnel Expenses (Lines 17 Thru 26),80475,2024,1,11349,11349
14000BD,Total Semi Fixed Expense (Lines 28 Thru 48),80475,2024,1,20987,20987
15000BD,Sub-Total Occupancy (Lines 50 Thru 57,80475,2024,1,8295,8295
10000AD,Sub-Total Selling Expenses (Lines 5 Thru 15),80475,2024,1,-25722,-25722
16000AD,"Total Fixed Overhead (Lines 27, 49, 58, 59 Thru 62)",80475,2024,1,75255,75255
M17000DD,Parts & Accessories,80475,2024,1,44552,44552
34000D,Total Net Worth(Lines 44 Thru 50 & Line 65 Minus 66),80475,2024,1,-1300412,-1300412
1140DD,"Service, Parts & Body Shop - Customers",80475,2024,1,-973,-973
43000G,Total F&I New (Lines 23 Thru 29),80475,2024,1,45110,45110
400000XS,Total Sales,80475,2024,1,1475108,1475108
43500XS,Total New Vehicle Dept,80475,2024,1,871685,871685
44700XS,Total Used Vehicle Dept,80475,2024,1,448420,448420
400000XG,Total Gross Profit,80475,2024,1,237861,237861
44000S,Total Used Retail (Lines 33 Thru 38),80475,2024,1,418402,418402
44000G,Total Used Retail (Lines 33 Thru 38),80475,2024,1,53618,53618
8020D,Compensation - Sales,80475,2024,1,31360,31360
44500S,Total Used Vehicles (Lines 39 Thru 42),80475,2024,1,418402,418402
44500G,Total Used Vehicles (Lines 39 Thru 42),80475,2024,1,53618,53618
45500S,Total Service Department (Lines 7 Thru 13),80475,2024,1,82290,82290
17000AD,Total Operating Expenses (Lines 16 & 63),80475,2024,1,49533,49533
8190D,Demo Expense,80475,2024,1,1328,1328
1280BD,Warranty Rec. / P.D.I. - Mitsubishi,80475,2024,1,2265,2265
1280ED,Warranty Rec. / P.D.I. - Mitsubishi,80475,2024,1,36964,36964
47000S,Total P&A (Lines 16 Thru 27),80475,2024,1,72713,72713
8050D,Floor Plan Interest,80475,2024,1,12325,12325
8700D,Floor Plan Credits,80475,2024,1,55788,55788
8110D,Promotion,80475,2024,1,3888,3888
8663D,Company Vehicle Expense,80475,2024,1,1023,1023
18000AD,Departmental Operating Profit (Line 2 Minus 64),80475,2024,1,28773,28773
M18000BD,Used Vehicle Department,80475,2024,1,18613,18613
8090D,Compensation - Supervisors,80475,2024,1,54370,54370
18000DD,Dept'L Operating Profit (Line 2 Minus 64),80475,2024,1,-21300,-21300
8630D,Other Salaries & Wages,80475,2024,1,22755,22755
8100D,Compensation - Clerical,80475,2024,1,26866,26866
48000G,"Total Fixed Opers. (Lines 14, 28 & 36)",80475,2024,1,83226,83226
8310D,"Membership, Dues, Publications",80475,2024,1,698,698
8440D,Repairs & Maintenance - Real Estate,80475,2024,1,707,707
8470D,Insurance - Buildings & Improvements,80475,2024,1,3368,3368
1100BD,Vehicle Accounts - Customers,80475,2024,1,87925,87925
8030D,Dealer Advertising Allowance,80475,2024,1,-1750,-1750
8191D,Demo Expense,80475,2024,1,664,664
8422D,Rent,80475,2024,1,7500,7500
8490D,Heat - Light - Power - Water,80475,2024,1,1272,1272
48000S,"Total Fixed Opers. (Lines 14, 28 & 36)",80475,2024,1,155003,155003
8120D,Absentee Wages,80475,2024,1,4747,4747
8130D,Payroll Taxes,80475,2024,1,10927,10927
8160D,Employee Benefits,80475,2024,1,4863,4863
3910U,Total,80475,2024,1,19,19
16000BD,"Total Fixed Overhead (Lines 27, 49, 58, 59 Thru 62)",80475,2024,1,40631,40631
8170D,Compensation - Other Supervisor,80475,2024,1,5105,5105
520P,Sales Reps.,80475,2024,1,7,7
510P,Manager(S),80475,2024,1,4,4
M18000CD,Service Department,80475,2024,1,-32496,-32496
M18000DD,Parts & Accessories,80475,2024,1,-21300,-21300
1100D,Vehicle Accounts - Customers,80475,2024,1,87925,87925
1280D,Warranty Receivables - Mitsubishi,80475,2024,1,37382,37382
8660D,Company Vehicle Expense,80475,2024,1,2622,2622
8210D,Other Supplies & Tools,80475,2024,1,394,394
8370D,Outside Services,80475,2024,1,10356,10356
8150D,Laundry & Uniforms,80475,2024,1,2197,2197
8131D,Payroll Taxes,80475,2024,1,3824,3824
8132D,Payroll Taxes,80475,2024,1,1639,1639
8161D,Employee Benefits,80475,2024,1,1204,1204
15000DD,Sub-Total Occupancy (Lines 50 Thru 57),80475,2024,1,8342,8342
8200D,Office Supplies & Stationery,80475,2024,1,1919,1919
16000DD,"Total Fixed Overhead (Lines 27, 49, 58, 59 Thru 62)",80475,2024,1,44552,44552
8000D,Advertising (Institutional),80475,2024,1,19403,19403
17000DD,Total Operating Expenses (Line 63),80475,2024,1,44552,44552
17000BD,Total Operating Expenses (Lines 16 & 63),80475,2024,1,57716,57716
40000G,Total Mitsubishi Cars Retail (Lines 2 Thru 4),80475,2024,1,2361,2361
45500G,Total Service Department (Lines 7 Thru 13),80475,2024,1,59974,59974
10000D,Sub-Total Selling Expenses (Lines 5Thru 15),80475,2024,1,-8637,-8637
29000D,Total Other Assets(Lines 62 Thru 66),80475,2024,1,199997,199997
14000D,Total Semi Fixed Expense (Lines 28 Thru 48),80475,2024,1,61350,61350
8360D,Telephone,80475,2024,1,2146,2146
8320D,Postage,80475,2024,1,92,92
8060D,Delivery Expense,80475,2024,1,5217,5217
8070D,Goodwill Policy,80475,2024,1,1109,1109
8270D,Data Processing,80475,2024,1,9158,9158
8410D,Miscellaneous,80475,2024,1,6039,6039
8420D,Rent,80475,2024,1,50000,50000
85000AD,Net Additions & Deducts (Page 3 NetOf Line 78),80475,2024,1,19838,19838
3011ST,Test Drives,80475,2024,1,50,50
8421D,Rent,80475,2024,1,17500,17500
M49000XG,Parts & Accessories,80475,2024,1,23252,23252
19500D,Net Profit Or (Loss),80475,2024,1,13428,13428
M17000AD,New Vehicle Department,80475,2024,1,49533,49533
M18000AD,New Vehicle Department,80475,2024,1,28773,28773
13000CD,Sub-Total Personnel Expenses  (Lines 17Thru 26),80475,2024,1,59682,59682
19000D,Net Profit BeforeOwners Bonus & Income Tax (Lines 65 & 66),80475,2024,1,13428,13428
M43500XG,New Vehicle Department,80475,2024,1,78306,78306
45500XS,Total Sales,80475,2024,1,82290,82290
45500XG,Total Gross Profit,80475,2024,1,59974,59974
8083D,Compensation - Owner,80475,2024,1,2302,2302
8093D,Compensation - Supervisors,80475,2024,1,30803,30803
8633D,Other Salaries & Wages,80475,2024,1,8653,8653
8103D,Compensation - Clerical,80475,2024,1,2989,2989
8123D,Absentee Wages,80475,2024,1,3851,3851
8133D,Payroll Taxes,80475,2024,1,3825,3825
8163D,Employee Benefits,80475,2024,1,2154,2154
8173D,Compensation - Other Supervisor,80475,2024,1,5105,5105
8213D,Other Supplies & Tools,80475,2024,1,192,192
8373D,Outside Services,80475,2024,1,1106,1106
8153D,Laundry & Uniforms,80475,2024,1,2197,2197
5040D,Warranty Labour Rate,80475,2024,1,114,114
13000D,Sub-Total Personnel Expenses (Lines 17Thru 26),80475,2024,1,136211,136211
8203D,Office Supplies & Stationery,80475,2024,1,414,414
15000D,Sub-Total Occupancy (Lines 50 Thru 57,80475,2024,1,55347,55347
16000D,"Total Fixed Overhead (Lines 27, 49, 58,59 Thru 62)",80475,2024,1,252908,252908
8003D,Advertising (Institutional),80475,2024,1,2970,2970
17000D,Total Operating Expenses (Lines 16  & 63),80475,2024,1,244271,244271
M44700XG,Used Vehicle Department,80475,2024,1,76329,76329
M45500XG,Service Department,80475,2024,1,59974,59974
14000CD,Total Semi-Fixed Expenses  (Lines 28 Thru 48),80475,2024,1,13433,13433
13000DD,Sub-Total Personnel Expenses (Lines 17 Thru 26),80475,2024,1,31398,31398
8363D,Telephone,80475,2024,1,751,751
8323D,Postage,80475,2024,1,32,32
8073D,Goodwill Policy,80475,2024,1,931,931
8273D,Data Processing,80475,2024,1,3695,3695
8413D,Miscellaneous,80475,2024,1,122,122
8423D,Rent,80475,2024,1,17500,17500
8473D,Insurance - Buildings & Improvements,80475,2024,1,1179,1179
8493D,Heat - Light - Power - Water,80475,2024,1,445,445
85000D,Total Additional Income(Lines 71Thru 77),80475,2024,1,19838,19838
15000CD,Sub-Total Occupancy  (Lines 50 Thru 57),80475,2024,1,19355,19355
16000CD,"Total Fixed Overhead (Lines 27, 49, 58,59 Thru 62)",80475,2024,1,92470,92470
17000CD,Total Operating Expenses (Line 63),80475,2024,1,92470,92470
18000CD,Dept'L Operating Profit (Line 2 Minus 64),80475,2024,1,-32496,-32496
41000G,Total Mitsubishi Suv Retail (Lines 6 Thru 15),80475,2024,1,30835,30835
9072D,Miscellaneous Income,80475,2024,1,11838,11838
9101D,Lease & Rental Income,80475,2024,1,8000,8000
3280U,Chemical Sales - New,80475,2024,1,7,7
3281U,Other Ext. Warranty - New,80475,2024,1,15,15
3282U,Other F & I - New,80475,2024,1,19,19
8494D,Heat - Light - Power - Water,80475,2024,1,191,191
18000BD,Departmental Operating Profit (Line 2 Minus 64),80475,2024,1,18613,18613
43500S,Total New Vehicle Dept (Lines 21 & 30),80475,2024,1,871685,871685
43500G,Total New Vehicle Dept (Lines 21 & 30),80475,2024,1,78306,78306
43000S,Total F & I New,80475,2024,1,60487,60487
44500U,Total Used Vehicles (Lines 39 Thru 42),80475,2024,1,19,19
3500U,Used Vehicles - Retail (Non Cpo),80475,2024,1,19,19
44000U,Total Used Retail (Lines 33  Thru 38),80475,2024,1,19,19
41000S,Total Mitsubishi Suv Retail (Lines 6 Thru 15),80475,2024,1,767893,767893
41500S,"Total Mitsubishi Retail (Lines 5, 16 & 17)",80475,2024,1,811198,811198
41500G,"Total Mitsubishi Retail (Lines 5, 16 & 17)",80475,2024,1,33196,33196
42000G,Total Mit. New (Lines 18 Thru 20),80475,2024,1,33196,33196
3707U,Finance Income (Non Cpo),80475,2024,1,13,13
3741U,Service Contracts (Non Cpo),80475,2024,1,10,10
45000U,Total Mitsubishi Labour (Lines 2 Thru 6),80475,2024,1,289,289
40000S,Total Mitsubishi Cars Retail (Lines 2 Thru 4),80475,2024,1,43305,43305
44800U,Total New & Used Vehicle(Lines  31 & 62),80475,2024,1,38,38
44600S,Total F & I Used,80475,2024,1,30018,30018
5000U,Customer Mechanical Labour - Mitsubishi,80475,2024,1,109,109
5100S,Sublet Repairs,80475,2024,1,11575,11575
5280S,"Gas, Oil & Grease",80475,2024,1,24,24
5200S,Internal Mechanical Labour,80475,2024,1,18288,18288
5240S,Warranty P&A Ro,80475,2024,1,6257,6257
5261S,Internal P&A Ro,80475,2024,1,30223,30223
5310U,Retail Counter P&A,80475,2024,1,27,27
5330U,Wholesale P&A,80475,2024,1,22,22
5710S,Other P&A,80475,2024,1,2505,2505
5240G,Warranty P&A Ro,80475,2024,1,1736,1736
3022G,Rvr,80475,2024,1,2498,2498
47000U,Total P&A (Lines 16 Thru 27),80475,2024,1,51,51
23000D,Total New Vehicles(Lines 21 Thru 25),80475,2024,1,2790058,2790058
0962P,Sales Reps,80475,2024,1,4,4
3022S,Rvr,80475,2024,1,71874,71874
3015G,Outlander,80475,2024,1,14457,14457
3015S,Outlander,80475,2024,1,303263,303263
3026G,Outlander Phev,80475,2024,1,7691,7691
3026S,Outlander Phev,80475,2024,1,236831,236831
3028G,Eclipse Cross,80475,2024,1,6189,6189
3028S,Eclipse Cross,80475,2024,1,155925,155925
20000D,Total Cash And Contracts(Lines 1 Thru 5),80475,2024,1,684846,684846
22000D,Total Receivables(Line 12 & Lines 13 Thru 19),80475,2024,1,253070,253070
200000D,"Total Assets (Lines 50, 61 & 67)",80475,2024,1,5836982,5836982
26000D,Total Other Current Assets(Lines 42 Thru 48),80475,2024,1,355623,355623
28000D,Total Fixed Assets(Lines 53 Thru 60),80475,2024,1,160513,160513
21000D,Net Customer Receivables(Lines 7 Thru 11),80475,2024,1,184438,184438
24000D,Total Used Vehicles(Lines 27 Thru 29),80475,2024,1,1056075,1056075
25000D,"Total Inventories(Lines 26, 30 Thru 40)",80475,2024,1,4182933,4182933
27000D,"Total Current Assets(Lines 6, 20, 41 & 49)",80475,2024,1,5476472,5476472
25700D,Total,80475,2024,1,13428,13428
1100AD,Vehicle Accounts - Customers,80475,2024,1,87925,87925
1140AD,"Serv., Parts & Body Shop - Customers",80475,2024,1,92001,92001
22500D,Net Receivables (Lines 78 & 79),80475,2024,1,253070,253070
1200AD,Other Factory Rec. / Incentives - Mit.,80475,2024,1,31250,31250
1130AD,Finance / Insurance Income Rec. - Current,80475,2024,1,4512,4512
22000XD,Total(Lines 71 Thru 77),80475,2024,1,253070,253070
1280AD,Warranty Rec. / P.D.I. - Mitsubishi,80475,2024,1,37382,37382
30000D,Total Accounts & Notes Payable  (Lines 1 Thru 11),80475,2024,1,4931016,4931016
