account_id,english_name,year,month,monthly_value,type
8464D,Taxes - Real Estate,2022,1,0.0,historical
8465D,Taxes - Real Estate,2022,1,0.0,historical
8404D,Taxes - Other,2022,1,0.0,historical
8405D,Taxes - Other,2022,1,0.0,historical
3580S,Used Vehicles - Retail (CPO),2022,1,0.0,historical
4513G,Used Vehicles - Retail Reconditioning (Other Makes),2022,1,0.0,historical
3703G,Service Contracts (CPO),2022,1,0.0,historical
3703S,Service Contracts (CPO),2022,1,0.0,historical
3741G,Service Contracts (Non CPO),2022,1,0.0,historical
3741S,Service Contracts (Non CPO),2022,1,0.0,historical
445500G,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2022,1,0.0,historical
445500S,SUB-TOTAL NON-CPO (LINES 50 THRU 53),2022,1,0.0,historical
3711G,Service Contracts (Other Makes),2022,1,0.0,historical
3711S,Service Contracts (Other Makes),2022,1,0.0,historical
3701G,Finance Income (CPO),2022,1,0.0,historical
5290G,Tire Storage,2022,1,0.0,historical
5290S,Tire Storage,2022,1,0.0,historical
5420G,Warranty Claim Body Shop Labour,2022,1,0.0,historical
5420S,Warranty Claim Body Shop Labour,2022,1,0.0,historical
5440G,Sublet Repairs Body Shop,2022,1,0.0,historical
5440S,Sublet Repairs Body Shop,2022,1,0.0,historical
0984P,Technicians,2022,1,0.0,historical
570BP,Terminated YTD,2022,1,0.0,historical
570CP,Terminated YTD,2022,1,0.0,historical
570DP,Terminated YTD,2022,1,0.0,historical
570EP,Terminated YTD,2022,1,0.0,historical
570TP,Terminated YTD,2022,1,0.0,historical
50007SDY,Active Customers,2022,1,0.0,historical
50012SDY,Avg. Technician Wage,2022,1,0.0,historical
46000S,TOTAL BODY SHOP DEPT. (LINES 30 THRU 35),2022,1,0.0,historical
5000EP,TOTAL,2022,1,0.0,historical
560AP,Hired YTD,2022,1,0.0,historical
3001ST,Test Drives,2022,1,0.0,historical
3002ST,Writes,2022,1,0.0,historical
3003ST,Sold,2022,1,0.0,historical
50107SDY,Active Customers,2022,1,0.0,historical
50112SDY,Avg. Technician Wage,2022,1,0.0,historical
0986P,Clerical / Other,2022,1,0.0,historical
0994P,Clerical / Other,2022,1,0.0,historical
3012ST,Writes,2022,1,0.0,historical
6082DZ,Avg. Cost UV Mit. CPO Retailed,2022,1,0.0,historical
6117DZ,% of Labour Sales Other,2022,1,0.0,historical
8433D,Amortization - Leaseholds,2022,1,0.0,historical
8443D,Repairs & Maintenance - Real Estate,2022,1,0.0,historical
8453D,Depreciation - Bldgs. & Improvements,2022,1,0.0,historical
50005SD,Capacity - Bay Hours Avail,2022,1,0.0,historical
50103SD,Non-Productive / Other,2022,1,0.0,historical
570AP,Terminated YTD,2022,1,0.0,historical
2100CLD,Wholesale Credit Line,2022,1,0.0,historical
3013ST,Sold,2022,1,0.0,historical
50013SDZ,Productive / Non-Productive Personnel,2022,1,0.0,historical
6158DZ,Avail. Work Bay Hrs. / Bay,2022,1,0.0,historical
50003SD,Non-Productive / Other,2022,1,0.0,historical
6162DZ,Productivity (Guide 85% +),2022,1,0.0,historical
6164DZ,Efficiency (Guide 110 - 125%),2022,1,0.0,historical
50006SD,Missed Service Appointments,2022,1,0.0,historical
6108DZ,Bay Utilization %,2022,1,0.0,historical
50108SD,Number of Working Days,2022,1,0.0,historical
5041D,Warranty Labour Rate,2022,1,0.0,historical
50105SD,Capacity - Bay Hours Avail.,2022,1,0.0,historical
50106SD,Missed Appointments,2022,1,0.0,historical
50211SD,Tire Inventory Over 12 Mo's ($),2022,1,0.0,historical
6009DZ,Tire Inventory Over 12 Mo's (%),2022,1,0.0,historical
50110SD,Hours Clocked,2022,1,0.0,historical
5020U,Detailing,2022,1,0.0,historical
50111SD,Hours Sold,2022,1,0.0,historical
6160DZ,Total Bays Available,2022,1,0.0,historical
5450G,Body Shop Materials,2022,1,0.0,historical
5001D,Customer Labour Rate,2022,1,0.0,historical
5081D,Internal Labour Rate,2022,1,0.0,historical
6096DZ,Used to New Retail Ratio,2022,1,0.0,historical
6154DZ,Avail. Work Bay Hrs. / Bay,2022,1,0.0,historical
6073DZ,Advertising PNVR (Dealer Retail Sales),2022,1,0.0,historical
6074DZ,Advertising PNVT (Dealer Target),2022,1,0.0,historical
6098DZ,Avg. Cost UV Mit. CPO Retailed,2022,1,0.0,historical
6090DZ,Avg. Cost UV Mit. CPO Retailed,2022,1,0.0,historical
6144DZ,Bay Utilization %,2022,1,0.0,historical
6142DZ,CP Effective Rate,2022,1,0.0,historical
6019DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2022,1,0.0,historical
6141DZ,Hours per CP RO,2022,1,0.0,historical
6152DZ,% of Labour Sales Internal,2022,1,0.0,historical
6126DZ,Bay Utilization %,2022,1,0.0,historical
6022DZ,Sales $'s per Wholesale Invoice,2022,1,0.0,historical
6140DZ,CP RO Count,2022,1,0.0,historical
6161DZ,Total Bays Available,2022,1,0.0,historical
6155DZ,Avail. Work Bay Hrs. / Bay,2022,1,0.0,historical
50109SD,Hours Available,2022,1,0.0,historical
6020DZ,Warranty Pts. : Warranty Labour Sales,2022,1,0.0,historical
6068DZ,Advertising PNVT (Dealer Target),2022,1,0.0,historical
6028DZ,Guide,2022,1,0.0,historical
6072DZ,NV Units Sold Retail Per NV Sales Rep.,2022,1,0.0,historical
6021DZ,Sales $'s per Retail Counter Invoice,2022,1,0.0,historical
6137DZ,Hours Sold per Technician,2022,1,0.0,historical
6033DZ,NV Vehicle Equity or (Conversion),2022,1,0.0,historical
6092DZ,UV Units Sold Per UV Sales Rep.,2022,1,0.0,historical
6053DZ,Occupancy as a % of Company GP,2022,1,0.0,historical
6136DZ,Overhead Absorption %,2022,1,0.0,historical
6139DZ,CP Labour Sales per RO,2022,1,0.0,historical
6017DZ,Gross Stock Turn,2022,1,0.0,historical
6135DZ,% of Labour Sales Other,2022,1,0.0,historical
6138DZ,CP Labour Sales per Technician,2022,1,0.0,historical
6153DZ,% of Labour Sales Other,2022,1,0.0,historical
6018DZ,Pts. Sls. per Customer RO (Inc. Tires),2022,1,0.0,historical
6032DZ,Liquidity in Dollars,2022,1,0.0,historical
6148DZ,% of Labour Sales CP,2022,1,0.0,historical
6133DZ,% of Labour Sales CPO Warranty,2022,1,0.0,historical
6132DZ,% of Labour Sales DCP,2022,1,0.0,historical
6111DZ,Missing Name,2022,1,0.0,historical
6149DZ,% of Labour Sales Warranty,2022,1,0.0,historical
6065DZ,Missing Name,2022,1,0.0,historical
6091DZ,Missing Name,2022,1,0.0,historical
6008DZ,Tire Inventory Over 12 Mo's ($),2022,1,0.0,historical
6062DZ,Advertising PNVT (Dealer Target),2022,1,0.0,historical
6058DZ,Wholesale Credit Line,2022,1,0.0,historical
6114DZ,% of Labour Sales DCP,2022,1,0.0,historical
6083DZ,Avg. Cost UV Mit. CPO in Inventory,2022,1,0.0,historical
6115DZ,% of Labour Sales CPO Warranty,2022,1,0.0,historical
40000U,TOTAL MITSUBISHI CARS RETAIL (LINES 2  THRU 4),2022,1,1.0,historical
3015U,Outlander,2022,1,1.0,historical
530P,F & I Sales Reps.,2022,1,1.0,historical
0963P,F&I Sales Reps,2022,1,1.0,historical
396AU,JAN.,2022,1,1.0,historical
0975P,Manager(s),2022,1,1.0,historical
0982P,Manager(s),2022,1,1.0,historical
500P,Owner(s),2022,1,1.0,historical
2240D,Taxes Payable - Sales,2022,1,1.0,historical
3280U,Chemical Sales - New,2022,1,1.0,historical
3520U,Used Vehicles - Wholesale,2022,1,1.0,historical
0960P,Owner(s),2022,1,1.0,historical
3960U,TOTAL,2022,1,1.0,historical
0961P,Manager(s),2022,1,1.0,historical
0969P,Sales Reps.,2022,1,1.0,historical
0976P,Advisors,2022,1,1.0,historical
540P,Advisors,2022,1,1.0,historical
5000DP,TOTAL,2022,1,1.0,historical
0964P,Clerical / Other,2022,1,1.0,historical
0979P,Clerical / Other,2022,1,1.0,historical
0971P,Clerical / Other,2022,1,1.0,historical
3025U,Mirage (5-Door),2022,1,1.0,historical
6089DZ,Used Retail to Wholesale Ratio,2022,1,6.0,historical
6013DZ,Warranty Pts. : Warranty Labour Sales,2022,1,2.93,historical
6015DZ,Sales $'s per Wholesale Invoice,2022,1,53.0,historical
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2022,1,1.5,historical
13000AD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2022,1,15398.0,historical
3028U,Eclipse Cross,2022,1,2.0,historical
8124D,Absentee Wages,2022,1,152.0,historical
13000BD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2022,1,6896.0,historical
14000BD,TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48),2022,1,5296.0,historical
45500S,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2022,1,21990.0,historical
17000AD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2022,1,75947.0,historical
1280BD,Warranty Rec. / P.D.I. - Mitsubishi,2022,1,10449.0,historical
41000U,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2022,1,3.0,historical
42000U,TOTAL MIT. NEW (LINES 18  THRU 20),2022,1,4.0,historical
50009SD,Hours Available,2022,1,260.0,historical
50011SD,Hours Sold,2022,1,152.0,historical
8002D,Advertising (Institutional),2022,1,1064.0,historical
8001D,Advertising (Institutional),2022,1,2483.0,historical
8004D,Advertising (Institutional),2022,1,1064.0,historical
0977P,Apprentices,2022,1,2.0,historical
800000D,(Assets Line 50 minus Liabilities Line 27),2022,1,1390710.0,historical
1770D,Bldgs. & Improv.,2022,1,16713.0,historical
3280G,Chemical Sales - New,2022,1,1146.0,historical
3280S,Chemical Sales - New,2022,1,1551.0,historical
2501D,Common Stock,2022,1,10.0,historical
1850D,Company Vehicles,2022,1,9660.0,historical
1860D,Company Vehicles,2022,1,8961.0,historical
8102D,Compensation - Clerical,2022,1,757.0,historical
8101D,Compensation - Clerical,2022,1,6442.0,historical
8104D,Compensation - Clerical,2022,1,757.0,historical
8041D,Compensation - Finance,2022,1,1914.0,historical
8042D,Compensation - Finance,2022,1,2163.0,historical
8040D,Compensation - Finance,2022,1,4077.0,historical
8084D,Compensation - Owner,2022,1,658.0,historical
8081D,Compensation - Owner,2022,1,1535.0,historical
8082D,Compensation - Owner,2022,1,658.0,historical
8020D,Compensation - Sales,2022,1,8462.0,historical
8021D,Compensation - Sales,2022,1,6031.0,historical
8022D,Compensation - Sales,2022,1,2431.0,historical
8094D,Compensation - Supervisors,2022,1,4172.0,historical
8091D,Compensation - Supervisors,2022,1,4832.0,historical
8092D,Compensation - Supervisors,2022,1,4021.0,historical
1020D,Contracts in Transit,2022,1,8236.0,historical
11790D,Equip. M/S,2022,1,52848.0,historical
5000G,Customer Mechanical Labour - MITSUBISHI,2022,1,7385.0,historical
5000S,Customer Mechanical Labour - MITSUBISHI,2022,1,9375.0,historical
8271D,Data Processing,2022,1,721.0,historical
8272D,Data Processing,2022,1,309.0,historical
8274D,Data Processing,2022,1,309.0,historical
8011D,Dealer Advertising Expense,2022,1,167.0,historical
8012D,Dealer Advertising Expense,2022,1,167.0,historical
8010D,Dealer Advertising Expense,2022,1,334.0,historical
8062D,Delivery Expense,2022,1,683.0,historical
8064D,Delivery Expense,2022,1,723.0,historical
8061D,Delivery Expense,2022,1,1688.0,historical
8231D,Depreciation - Other,2022,1,42351.0,historical
18000DD,DEPT'L OPERATING PROFIT (LINE 2 MINUS 64),2022,1,-5170.0,historical
1430D,New Vehicles - Other Makes,2022,1,1445.0,historical
8161D,Employee Benefits,2022,1,200.0,historical
8164D,Employee Benefits,2022,1,109.0,historical
8162D,Employee Benefits,2022,1,116.0,historical
2270D,Employee Bonuses Payable,2022,1,3550.0,historical
1800D,Equip. M/S,2022,1,59050.0,historical
1820D,Equip. P/A,2022,1,13720.0,historical
1810D,Equip. P/A,2022,1,25570.0,historical
47000S,TOTAL P&A (LINES 16 THRU 27),2022,1,28578.0,historical
8701D,Floor Plan Credits,2022,1,6588.0,historical
8700D,Floor Plan Credits,2022,1,6588.0,historical
8050D,Floor Plan Interest,2022,1,2708.0,historical
8051D,Floor Plan Interest,2022,1,1354.0,historical
8052D,Floor Plan Interest,2022,1,1354.0,historical
8334D,Freight & Express,2022,1,3.0,historical
8332D,Freight & Express,2022,1,3.0,historical
1840D,Furnitures & Fixtures,2022,1,52425.0,historical
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),2022,1,-51127.0,historical
8491D,Heat - Light - Power - Water,2022,1,405.0,historical
8492D,Heat - Light - Power - Water,2022,1,173.0,historical
6119DZ,Hours Sold per Technician,2022,1,76.0,historical
8471D,Insurance - Buildings & Improvements,2022,1,757.0,historical
8474D,Insurance - Buildings & Improvements,2022,1,324.0,historical
8472D,Insurance - Buildings & Improvements,2022,1,324.0,historical
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2022,1,50568.0,historical
5080S,Internal Mechanical Labour,2022,1,6200.0,historical
5200S,Internal Mechanical Labour,2022,1,11175.0,historical
5261G,Internal P&A RO,2022,1,2741.0,historical
5261S,Internal P&A RO,2022,1,10620.0,historical
395AU,JAN.,2022,1,6.0,historical
8152D,Laundry & Uniforms,2022,1,49.0,historical
8151D,Laundry & Uniforms,2022,1,115.0,historical
8154D,Laundry & Uniforms,2022,1,49.0,historical
3910U,TOTAL,2022,1,4.0,historical
510P,Manager(s),2022,1,3.0,historical
1400MCU,( Mirage ),2022,1,3.0,historical
3025G,Mirage (5-Door),2022,1,3104.0,historical
3025S,Mirage (5-Door),2022,1,19381.0,historical
8412D,Miscellaneous,2022,1,567.0,historical
8411D,Miscellaneous,2022,1,1323.0,historical
8414D,Miscellaneous,2022,1,567.0,historical
M17000AD,New Vehicle Department,2022,1,75947.0,historical
M18000AD,New Vehicle Department,2022,1,-66959.0,historical
1910D,Notes and Accts. Rec. - Officers / Owners / Employees,2022,1,4250.0,historical
2410D,Notes Payable - Capital Loans,2022,1,900000.0,historical
6066DZ,NV Units Sold Retail Per NV Sales Rep.,2022,1,1.33,historical
8201D,Office Supplies & Stationery,2022,1,45.0,historical
8202D,Office Supplies & Stationery,2022,1,19.0,historical
8204D,Office Supplies & Stationery,2022,1,19.0,historical
1730D,Other,2022,1,18924.0,historical
1890D,Other,2022,1,42633.0,historical
2300D,Other Expenses Payable,2022,1,70336.0,historical
1200BD,Other Factory Rec. / Incentives - Mitsubishi,2022,1,-9065.0,historical
1200D,Other Factory Rec. / Incentives - Mitsubishi,2022,1,-9065.0,historical
1990D,Other Non-Automotive Assets,2022,1,57705.0,historical
5710S,Other P&A,2022,1,41.0,historical
5710G,Other P&A,2022,1,22.0,historical
8632D,Other Salaries & Wages,2022,1,560.0,historical
8631D,Other Salaries & Wages,2022,1,560.0,historical
8634D,Other Salaries & Wages,2022,1,560.0,historical
8211D,Other Supplies & Tools,2022,1,344.0,historical
8214D,Other Supplies & Tools,2022,1,147.0,historical
8212D,Other Supplies & Tools,2022,1,147.0,historical
3015S,Outlander,2022,1,44897.0,historical
3015G,Outlander,2022,1,2951.0,historical
8371D,Outside Services,2022,1,3031.0,historical
8372D,Outside Services,2022,1,2429.0,historical
8374D,Outside Services,2022,1,1288.0,historical
50038ST,Over 90 Days,2022,1,121617.0,historical
50028ST,Over 90 Days,2022,1,522615.0,historical
5200G,P&A Repair Order Mechanical,2022,1,3154.0,historical
M18000DD,Parts & Accessories,2022,1,-5170.0,historical
M17000DD,Parts & Accessories,2022,1,13103.0,historical
1500D,Parts & Accessories - Mitsubishi,2022,1,381930.0,historical
1510D,Parts & Accessories - Other,2022,1,9215.0,historical
1505D,Parts & Accessories - Tires,2022,1,71865.0,historical
2210D,Payroll Payable,2022,1,31242.0,historical
8131D,Payroll Taxes,2022,1,1829.0,historical
8132D,Payroll Taxes,2022,1,784.0,historical
8134D,Payroll Taxes,2022,1,784.0,historical
10011002D,Petty Cash Fund / Cash On Hand,2022,1,200.0,historical
1610D,Prepaid Other,2022,1,364128.0,historical
2570DV,Profit or Loss (Before Income Tax),2022,1,-40676.0,historical
8110D,Promotion,2022,1,1483.0,historical
8111D,Promotion,2022,1,1483.0,historical
8424D,Rent,2022,1,1219.0,historical
8421D,Rent,2022,1,2844.0,historical
8422D,Rent,2022,1,1219.0,historical
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2022,1,13103.0,historical
17000DD,TOTAL OPERATING EXPENSES (LINE 63),2022,1,13103.0,historical
17000BD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2022,1,20023.0,historical
40000G,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2022,1,3104.0,historical
45500G,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2022,1,13931.0,historical
13000DD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2022,1,7192.0,historical
11770D,Buildings & Improvements,2022,1,14859.0,historical
391AU,JAN.,2022,1,4.0,historical
41000G,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2022,1,3715.0,historical
43500G,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2022,1,8988.0,historical
41500S,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2022,1,123418.0,historical
41500G,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2022,1,6819.0,historical
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),2022,1,7842.0,historical
40000S,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2022,1,19381.0,historical
44700G,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2022,1,6842.0,historical
44700S,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2022,1,49591.0,historical
44800G,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2022,1,15830.0,historical
44800S,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2022,1,174560.0,historical
5040G,Warranty Labour - MITSUBISHI,2022,1,690.0,historical
5040S,Warranty Labour - MITSUBISHI,2022,1,1015.0,historical
1830D,Furnitures & Fixtures,2022,1,127691.0,historical
2000D,Accounts Payable - Trade Creditors,2022,1,30902.0,historical
1530D,Body Shop Materials,2022,1,23.0,historical
1520D,"Gas, Oil, & Grease",2022,1,11746.0,historical
2100D,New Vehicles - Mitsubishi,2022,1,1111816.0,historical
2241D,Provincial Sales Tax,2022,1,1287.0,historical
1400D,New Car - Mitsubishi,2022,1,53785.0,historical
1495D,Used Vehicles - Other Makes,2022,1,254930.0,historical
41500U,"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",2022,1,4.0,historical
3098U,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2022,1,4.0,historical
1780D,Bldgs. & Improv.,2022,1,1854.0,historical
0978P,Technicians,2022,1,2.0,historical
5080U,Internal Mechanical Labour,2022,1,45.0,historical
1450D,Used Vehicles,2022,1,117728.0,historical
1450UU,(Cars),2022,1,7.0,historical
5080D,Internal Labour Rate,2022,1,105.0,historical
1540D,Sublet Repairs,2022,1,22001.0,historical
5080G,Internal Mechanical Labour,2022,1,4686.0,historical
24000UU,(Cars),2022,1,40.0,historical
2420D,Other Notes and Contracts Payable,2022,1,2682365.0,historical
396AD,JAN.,2022,1,-40676.0,historical
11810D,Equip. P/A,2022,1,11850.0,historical
11830D,Furniture & Fixtures,2022,1,75266.0,historical
11850D,Co. Veh.,2022,1,699.0,historical
11890D,Other,2022,1,23709.0,historical
2050D,Vehicle Lien Pay-Off,2022,1,53101.0,historical
2111D,Used Vehicles,2022,1,174365.0,historical
1140D,"Service, Parts & Body Shop - Customers",2022,1,33808.0,historical
2005D,Accounts Payable - Mitsubishi,2022,1,55010.0,historical
1010D,Cash in Bank,2022,1,119199.0,historical
2230D,Taxes Payable - Payroll,2022,1,23772.0,historical
1420QTU,(EclipseCross),2022,1,12.0,historical
1420D,New SUV - Mitsubishi,2022,1,1247641.0,historical
1420OTU,(Outlander),2022,1,12.0,historical
1420RTU,(RVR ),2022,1,15.0,historical
1551D,Work in Process - Mechanical Labour,2022,1,-3997.0,historical
50020ST,1 - 30 Days,2022,1,6.0,historical
2520D,Retained Earnings,2022,1,-1875114.0,historical
1495UU,(Cars),2022,1,33.0,historical
1140BD,Serv. Parts & Body Shop - Customers,2022,1,33808.0,historical
34000D,TOTAL NET WORTH(LINES 44 THRU 50 & LINE 65 MINUS 66),2022,1,-1915780.0,historical
15000BD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2022,1,1716.0,historical
6029DZ,+ / -,2022,1,1390710.0,historical
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2022,1,4361.0,historical
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2022,1,71586.0,historical
