account_id,english_name,year,month,predicted_monthly_value
8474D,Insurance - Buildings & Improvements,2025,3,738.725
8472D,Insurance - Buildings & Improvements,2025,1,598.99
8472D,Insurance - Buildings & Improvements,2025,2,543.625
8472D,Insurance - Buildings & Improvements,2025,3,531.64
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,1,137317.02
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,2,142633.9
48000S,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,3,142121.92
5080S,Internal Mechanical Labour,2025,1,33639.49
5080S,Internal Mechanical Labour,2025,2,35343.195
5080S,Internal Mechanical Labour,2025,3,32666.32
5200S,Internal Mechanical Labour,2025,1,15028.9
5200S,Internal Mechanical Labour,2025,2,12760.555
5200S,Internal Mechanical Labour,2025,3,14038.52
5261G,Internal P&A RO,2025,1,14741.89
5261G,Internal P&A RO,2025,2,8046.18
5261G,Internal P&A RO,2025,3,8541.745
5261S,Internal P&A RO,2025,1,25660.72
5261S,Internal P&A RO,2025,2,20245.28
5261S,Internal P&A RO,2025,3,20045.5
395AU,JAN.,2025,1,615.59
395AU,JAN.,2025,2,450.94
395AU,JAN.,2025,3,17.43
8152D,Laundry & Uniforms,2025,1,1317.985
8152D,Laundry & Uniforms,2025,2,176.305
8152D,Laundry & Uniforms,2025,3,112.525
8151D,Laundry & Uniforms,2025,1,1685.925
8151D,Laundry & Uniforms,2025,2,336.155
8151D,Laundry & Uniforms,2025,3,258.705
8154D,Laundry & Uniforms,2025,1,470.19
8154D,Laundry & Uniforms,2025,2,116.6
8154D,Laundry & Uniforms,2025,3,87.515
3910U,TOTAL,2025,1,23.14
3910U,TOTAL,2025,2,34.705
3910U,TOTAL,2025,3,52.785
510P,Manager(s),2025,1,3.4
510P,Manager(s),2025,2,-4.435
510P,Manager(s),2025,3,68.24
1400MCU,( Mirage ),2025,1,198.175
1400MCU,( Mirage ),2025,2,131.485
1400MCU,( Mirage ),2025,3,130.705
3025G,Mirage (5-Door),2025,1,3686.33
3025G,Mirage (5-Door),2025,2,1821.19
3025G,Mirage (5-Door),2025,3,1037.465
3025S,Mirage (5-Door),2025,1,44376.2
3025S,Mirage (5-Door),2025,2,28764.985
3025S,Mirage (5-Door),2025,3,9717.8
8412D,Miscellaneous,2025,1,1622.42
8412D,Miscellaneous,2025,2,830.43
8412D,Miscellaneous,2025,3,783.285
8411D,Miscellaneous,2025,1,5470.04
8411D,Miscellaneous,2025,2,5137.82
8411D,Miscellaneous,2025,3,3886.465
8414D,Miscellaneous,2025,1,1045.065
8414D,Miscellaneous,2025,2,278.34
8414D,Miscellaneous,2025,3,680.64
M17000AD,New Vehicle Department,2025,1,62537.935
M17000AD,New Vehicle Department,2025,2,70652.165
M17000AD,New Vehicle Department,2025,3,72668.29
M18000AD,New Vehicle Department,2025,1,11035.59
M18000AD,New Vehicle Department,2025,2,2931.34
M18000AD,New Vehicle Department,2025,3,-5506.64
1910D,Notes and Accts. Rec. - Officers / Owners / Employees,2025,1,5537.655
1910D,Notes and Accts. Rec. - Officers / Owners / Employees,2025,2,86.49
1910D,Notes and Accts. Rec. - Officers / Owners / Employees,2025,3,55.3
2410D,Notes Payable - Capital Loans,2025,1,678735.815
2410D,Notes Payable - Capital Loans,2025,2,701425.28
2410D,Notes Payable - Capital Loans,2025,3,707193.85
6066DZ,NV Units Sold Retail Per NV Sales Rep.,2025,1,3.9661499999999994
6066DZ,NV Units Sold Retail Per NV Sales Rep.,2025,2,4.108049999999999
6066DZ,NV Units Sold Retail Per NV Sales Rep.,2025,3,4.796100000000003
8201D,Office Supplies & Stationery,2025,1,758.94
8201D,Office Supplies & Stationery,2025,2,454.65
8201D,Office Supplies & Stationery,2025,3,369.01
8202D,Office Supplies & Stationery,2025,1,490.825
8202D,Office Supplies & Stationery,2025,2,267.945
8202D,Office Supplies & Stationery,2025,3,160.095
8204D,Office Supplies & Stationery,2025,1,196.07
8204D,Office Supplies & Stationery,2025,2,264.83
8204D,Office Supplies & Stationery,2025,3,212.1
1730D,Other,2025,1,30579.36
1730D,Other,2025,2,31014.0
1730D,Other,2025,3,31014.0
1890D,Other,2025,1,44832.25
1890D,Other,2025,2,43407.0
1890D,Other,2025,3,43405.75
2300D,Other Expenses Payable,2025,1,-15226.58
2300D,Other Expenses Payable,2025,2,-15300.0
2300D,Other Expenses Payable,2025,3,-15410.265
1200BD,Other Factory Rec. / Incentives - Mitsubishi,2025,1,31951.25
1200BD,Other Factory Rec. / Incentives - Mitsubishi,2025,2,31477.5
1200BD,Other Factory Rec. / Incentives - Mitsubishi,2025,3,38426.875
1200D,Other Factory Rec. / Incentives - Mitsubishi,2025,1,31967.375
1200D,Other Factory Rec. / Incentives - Mitsubishi,2025,2,32234.875
1200D,Other Factory Rec. / Incentives - Mitsubishi,2025,3,35507.375
1990D,Other Non-Automotive Assets,2025,1,126509.94
1990D,Other Non-Automotive Assets,2025,2,197818.77
1990D,Other Non-Automotive Assets,2025,3,198646.375
5710S,Other P&A,2025,1,2640.3948499999997
5710S,Other P&A,2025,2,1573.80595
5710S,Other P&A,2025,3,1910.535
5710G,Other P&A,2025,1,2096.8614500000003
5710G,Other P&A,2025,2,578.5509500000001
5710G,Other P&A,2025,3,591.435
8632D,Other Salaries & Wages,2025,1,1619.74
8632D,Other Salaries & Wages,2025,2,-4269.48
8632D,Other Salaries & Wages,2025,3,507.1
8631D,Other Salaries & Wages,2025,1,2621.995
8631D,Other Salaries & Wages,2025,2,-7588.525
8631D,Other Salaries & Wages,2025,3,577.84
8634D,Other Salaries & Wages,2025,1,8316.26
8634D,Other Salaries & Wages,2025,2,1947.665
8634D,Other Salaries & Wages,2025,3,3208.245
8211D,Other Supplies & Tools,2025,1,159.385
8211D,Other Supplies & Tools,2025,2,291.015
8211D,Other Supplies & Tools,2025,3,426.075
8214D,Other Supplies & Tools,2025,1,76.325
8214D,Other Supplies & Tools,2025,2,103.265
8214D,Other Supplies & Tools,2025,3,1258.045
8212D,Other Supplies & Tools,2025,1,91.165
8212D,Other Supplies & Tools,2025,2,114.925
8212D,Other Supplies & Tools,2025,3,362.625
3015S,Outlander,2025,1,330675.035
3015S,Outlander,2025,2,413278.57
3015S,Outlander,2025,3,420144.67
3015G,Outlander,2025,1,28741.44
3015G,Outlander,2025,2,24601.99
3015G,Outlander,2025,3,15543.95
8371D,Outside Services,2025,1,4461.435
8371D,Outside Services,2025,2,1227.64
8371D,Outside Services,2025,3,1262.59
8372D,Outside Services,2025,1,3575.33
8372D,Outside Services,2025,2,1154.065
8372D,Outside Services,2025,3,928.66
8374D,Outside Services,2025,1,1204.415
8374D,Outside Services,2025,2,1120.065
8374D,Outside Services,2025,3,718.315
50038ST,Over 90 Days,2025,1,364791.975
50038ST,Over 90 Days,2025,2,370723.925
50038ST,Over 90 Days,2025,3,425737.815
50028ST,Over 90 Days,2025,1,659572.575
50028ST,Over 90 Days,2025,2,686863.035
50028ST,Over 90 Days,2025,3,872857.89
5200G,P&A Repair Order Mechanical,2025,1,5674.275
5200G,P&A Repair Order Mechanical,2025,2,4780.88
5200G,P&A Repair Order Mechanical,2025,3,4957.055
M18000DD,Parts & Accessories,2025,1,-17372.27
M18000DD,Parts & Accessories,2025,2,-13038.405
M18000DD,Parts & Accessories,2025,3,-7806.615
M17000DD,Parts & Accessories,2025,1,30876.93
M17000DD,Parts & Accessories,2025,2,30089.075
M17000DD,Parts & Accessories,2025,3,27193.885
1500D,Parts & Accessories - Mitsubishi,2025,1,165314.085
1500D,Parts & Accessories - Mitsubishi,2025,2,165314.085
1500D,Parts & Accessories - Mitsubishi,2025,3,178162.84
1510D,Parts & Accessories - Other,2025,1,21652.905
1510D,Parts & Accessories - Other,2025,2,22024.59
1510D,Parts & Accessories - Other,2025,3,22348.8
1505D,Parts & Accessories - Tires,2025,1,111698.005
1505D,Parts & Accessories - Tires,2025,2,111698.005
1505D,Parts & Accessories - Tires,2025,3,114656.345
2210D,Payroll Payable,2025,1,-3387.46
2210D,Payroll Payable,2025,2,-1102.13
2210D,Payroll Payable,2025,3,-4313.535
8131D,Payroll Taxes,2025,1,4264.06
8131D,Payroll Taxes,2025,2,4445.595
8131D,Payroll Taxes,2025,3,3682.605
8132D,Payroll Taxes,2025,1,2186.18
8132D,Payroll Taxes,2025,2,2032.745
8132D,Payroll Taxes,2025,3,1737.74
8134D,Payroll Taxes,2025,1,2001.23
8134D,Payroll Taxes,2025,2,1891.3
8134D,Payroll Taxes,2025,3,1686.35
10011002D,Petty Cash Fund / Cash On Hand,2025,1,1231.51
10011002D,Petty Cash Fund / Cash On Hand,2025,2,3067.735
10011002D,Petty Cash Fund / Cash On Hand,2025,3,794.085
1610D,Prepaid Other,2025,1,390510.19
1610D,Prepaid Other,2025,2,389972.35
1610D,Prepaid Other,2025,3,537366.63
2570DV,Profit or Loss (Before Income Tax),2025,1,13387.445
2570DV,Profit or Loss (Before Income Tax),2025,2,2545.16
2570DV,Profit or Loss (Before Income Tax),2025,3,4501.125
8110D,Promotion,2025,1,3873.2816500000004
8110D,Promotion,2025,2,4314.1487
8110D,Promotion,2025,3,4934.0
8111D,Promotion,2025,1,3881.5166500000005
8111D,Promotion,2025,2,4417.5637
8111D,Promotion,2025,3,4493.48
8424D,Rent,2025,1,7604.5
8424D,Rent,2025,2,7830.72
8424D,Rent,2025,3,7792.5
8421D,Rent,2025,1,17529.72
8421D,Rent,2025,2,17662.085
8421D,Rent,2025,3,17826.0
8422D,Rent,2025,1,7933.5
8422D,Rent,2025,2,7881.0
8422D,Rent,2025,3,7958.0
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,1,37388.525
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,2,35524.27
16000DD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,3,29186.975
17000DD,TOTAL OPERATING EXPENSES (LINE 63),2025,1,38885.315
17000DD,TOTAL OPERATING EXPENSES (LINE 63),2025,2,34778.675
17000DD,TOTAL OPERATING EXPENSES (LINE 63),2025,3,27237.155
17000BD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,1,60605.195
17000BD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,2,59343.36
17000BD,TOTAL OPERATING EXPENSES (LINES 16 & 63),2025,3,66061.1
40000G,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,1,3922.265
40000G,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,2,3590.82
40000G,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,3,1184.9
45500G,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,1,58584.815
45500G,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,2,54946.055
45500G,TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13),2025,3,53832.145
13000DD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,1,25353.11
13000DD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,2,18693.275
13000DD,SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26),2025,3,14552.975
11770D,Buildings & Improvements,2025,1,24148.405
11770D,Buildings & Improvements,2025,2,25310.67
11770D,Buildings & Improvements,2025,3,25762.1
391AU,JAN.,2025,1,217.755
391AU,JAN.,2025,2,18.39
391AU,JAN.,2025,3,18.515
41000G,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,1,36463.955
41000G,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,2,38174.63
41000G,TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15),2025,3,52854.73
43500G,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,1,92640.4
43500G,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,2,80222.655
43500G,TOTAL NEW VEHICLE DEPT (LINES 21 & 30),2025,3,83490.28
41500S,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,1,818324.39
41500S,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,2,818250.54
41500S,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,3,840541.715
41500G,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,1,44964.325
41500G,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,2,45884.145
41500G,"TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)",2025,3,41349.515
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),2025,1,43398.14
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),2025,2,47059.765
42000G,TOTAL MIT. NEW (LINES 18 THRU 20),2025,3,42271.17
40000S,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,1,39482.675
40000S,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,2,30126.685
40000S,TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4),2025,3,17611.2
44700G,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,1,79906.89
44700G,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,2,79906.89
44700G,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,3,89216.965
44700S,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,1,458110.68
44700S,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,2,499908.295
44700S,TOTAL USED VEHICLE DEPT.(LINES 43 & 61),2025,3,533388.1
44800G,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,1,166332.785
44800G,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,2,170597.66
44800G,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,3,173673.655
44800S,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,1,1331662.665
44800S,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,2,1331662.665
44800S,TOTAL NEW & USED VEHICLE(LINES 31 & 62),2025,3,1392878.03
5040G,Warranty Labour - MITSUBISHI,2025,1,2348.885
5040G,Warranty Labour - MITSUBISHI,2025,2,2565.095
5040G,Warranty Labour - MITSUBISHI,2025,3,2894.045
5040S,Warranty Labour - MITSUBISHI,2025,1,3220.45
5040S,Warranty Labour - MITSUBISHI,2025,2,3776.55
5040S,Warranty Labour - MITSUBISHI,2025,3,3917.195
1830D,Furnitures & Fixtures,2025,1,136022.12
1830D,Furnitures & Fixtures,2025,2,136277.06
1830D,Furnitures & Fixtures,2025,3,136240.64
2000D,Accounts Payable - Trade Creditors,2025,1,165308.525
2000D,Accounts Payable - Trade Creditors,2025,2,156270.555
2000D,Accounts Payable - Trade Creditors,2025,3,155255.15
1530D,Body Shop Materials,2025,1,0.26
1530D,Body Shop Materials,2025,2,0.065
1530D,Body Shop Materials,2025,3,0.0
1520D,"Gas, Oil, & Grease",2025,1,18066.085
1520D,"Gas, Oil, & Grease",2025,2,15215.4
1520D,"Gas, Oil, & Grease",2025,3,9617.77
2100D,New Vehicles - Mitsubishi,2025,1,3637835.475
2100D,New Vehicles - Mitsubishi,2025,2,3697097.825
2100D,New Vehicles - Mitsubishi,2025,3,3722624.495
2241D,Provincial Sales Tax,2025,1,19.335
2241D,Provincial Sales Tax,2025,2,17.055
2241D,Provincial Sales Tax,2025,3,15.535
1400D,New Car - Mitsubishi,2025,1,21745.215
1400D,New Car - Mitsubishi,2025,2,9224.365
1400D,New Car - Mitsubishi,2025,3,4834.035
1495D,Used Vehicles - Other Makes,2025,1,645440.48
1495D,Used Vehicles - Other Makes,2025,2,627756.92
1495D,Used Vehicles - Other Makes,2025,3,690601.505
41500U,"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",2025,1,138.455
41500U,"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",2025,2,139.065
41500U,"TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)",2025,3,19.35
3098U,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,1,961.45
3098U,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,2,0.01
3098U,WHOLESALE EXCHANGES - MMSCAN (Dlr Trades),2025,3,183.725
1780D,Bldgs. & Improv.,2025,1,5804.57
1780D,Bldgs. & Improv.,2025,2,5247.31
1780D,Bldgs. & Improv.,2025,3,4068.285
0978P,Technicians,2025,1,2.555
0978P,Technicians,2025,2,2.555
0978P,Technicians,2025,3,3.375
5080U,Internal Mechanical Labour,2025,1,6043.72
5080U,Internal Mechanical Labour,2025,2,4445.42
5080U,Internal Mechanical Labour,2025,3,1872.365
1450D,Used Vehicles,2025,1,433888.72
1450D,Used Vehicles,2025,2,449092.065
1450D,Used Vehicles,2025,3,444538.405
1450UU,(Cars),2025,1,7.21
1450UU,(Cars),2025,2,7.045
1450UU,(Cars),2025,3,6.67
5080D,Internal Labour Rate,2025,1,581.7092
5080D,Internal Labour Rate,2025,2,853.1975
5080D,Internal Labour Rate,2025,3,130.875
1540D,Sublet Repairs,2025,1,18607.255
1540D,Sublet Repairs,2025,2,16600.16
1540D,Sublet Repairs,2025,3,19854.09
5080G,Internal Mechanical Labour,2025,1,29051.055
5080G,Internal Mechanical Labour,2025,2,30329.105
5080G,Internal Mechanical Labour,2025,3,27506.835
24000UU,(Cars),2025,1,534.215
24000UU,(Cars),2025,2,39.81
24000UU,(Cars),2025,3,54.08
2420D,Other Notes and Contracts Payable,2025,1,1710207.075
2420D,Other Notes and Contracts Payable,2025,2,1571191.58
2420D,Other Notes and Contracts Payable,2025,3,1591220.515
396AD,JAN.,2025,1,12444.65
396AD,JAN.,2025,2,19882.945
396AD,JAN.,2025,3,21201.1
11810D,Equip. P/A,2025,1,8778.0
11810D,Equip. P/A,2025,2,8778.0
11810D,Equip. P/A,2025,3,8778.0
11830D,Furniture & Fixtures,2025,1,56428.0
11830D,Furniture & Fixtures,2025,2,56428.0
11830D,Furniture & Fixtures,2025,3,56428.0
11850D,Co. Veh.,2025,1,340.29
11850D,Co. Veh.,2025,2,338.58
11850D,Co. Veh.,2025,3,525.395
11890D,Other,2025,1,12353.085
11890D,Other,2025,2,12351.375
11890D,Other,2025,3,12316.67
2050D,Vehicle Lien Pay-Off,2025,1,118044.16
2050D,Vehicle Lien Pay-Off,2025,2,113621.5
2050D,Vehicle Lien Pay-Off,2025,3,98004.315
2111D,Used Vehicles,2025,1,960468.29
2111D,Used Vehicles,2025,2,965242.415
2111D,Used Vehicles,2025,3,976406.645
1140D,"Service, Parts & Body Shop - Customers",2025,1,88997.47
1140D,"Service, Parts & Body Shop - Customers",2025,2,85291.585
1140D,"Service, Parts & Body Shop - Customers",2025,3,77409.585
2005D,Accounts Payable - Mitsubishi,2025,1,20366.705
2005D,Accounts Payable - Mitsubishi,2025,2,13467.195
2005D,Accounts Payable - Mitsubishi,2025,3,25257.855
1010D,Cash in Bank,2025,1,-26132.935
1010D,Cash in Bank,2025,2,-98237.695
1010D,Cash in Bank,2025,3,-227207.655
2230D,Taxes Payable - Payroll,2025,1,-22119.395
2230D,Taxes Payable - Payroll,2025,2,-28879.545
2230D,Taxes Payable - Payroll,2025,3,-32111.555
1420QTU,(EclipseCross),2025,1,9.53
1420QTU,(EclipseCross),2025,2,9.6
1420QTU,(EclipseCross),2025,3,8.95
1420D,New SUV - Mitsubishi,2025,1,2988918.685
1420D,New SUV - Mitsubishi,2025,2,2988918.685
1420D,New SUV - Mitsubishi,2025,3,2988918.685
1420OTU,(Outlander),2025,1,20.95
1420OTU,(Outlander),2025,2,19.02
1420OTU,(Outlander),2025,3,15.24
1420RTU,(RVR ),2025,1,8.555
1420RTU,(RVR ),2025,2,8.915
1420RTU,(RVR ),2025,3,8.41
1551D,Work in Process - Mechanical Labour,2025,1,11846.78
1551D,Work in Process - Mechanical Labour,2025,2,13889.57
1551D,Work in Process - Mechanical Labour,2025,3,10339.815
50020ST,1 - 30 Days,2025,1,30.62
50020ST,1 - 30 Days,2025,2,23.455
50020ST,1 - 30 Days,2025,3,15.775
2520D,Retained Earnings,2025,1,-1313850.0
2520D,Retained Earnings,2025,2,-1313850.0
2520D,Retained Earnings,2025,3,-1313850.0
1495UU,(Cars),2025,1,33.405
1495UU,(Cars),2025,2,33.615
1495UU,(Cars),2025,3,34.02
1140BD,Serv. Parts & Body Shop - Customers,2025,1,44270.34
1140BD,Serv. Parts & Body Shop - Customers,2025,2,43532.605
1140BD,Serv. Parts & Body Shop - Customers,2025,3,24225.805
34000D,TOTAL NET WORTH(LINES 44 THRU 50 & LINE 65 MINUS 66),2025,1,-1308388.32
34000D,TOTAL NET WORTH(LINES 44 THRU 50 & LINE 65 MINUS 66),2025,2,-1309179.27
34000D,TOTAL NET WORTH(LINES 44 THRU 50 & LINE 65 MINUS 66),2025,3,-1307543.12
15000BD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,1,8465.16
15000BD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,2,8553.24
15000BD,SUB-TOTAL OCCUPANCY (LINES 50 THRU 57,2025,3,8848.545
6029DZ,+ / -,2025,1,831831.905
6029DZ,+ / -,2025,2,-128422.025
6029DZ,+ / -,2025,3,219456.27
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2025,1,-11487.96
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2025,2,16291.06
10000AD,SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15),2025,3,28836.62
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,1,66272.16
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,2,56697.705
16000AD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,3,55135.98
43000G,TOTAL F&I NEW (LINES 23 THRU 29),2025,1,42554.115
43000G,TOTAL F&I NEW (LINES 23 THRU 29),2025,2,35134.995
43000G,TOTAL F&I NEW (LINES 23 THRU 29),2025,3,35909.765
400000XS,TOTAL SALES,2025,1,1502749.5
400000XS,TOTAL SALES,2025,2,1515216.46
400000XS,TOTAL SALES,2025,3,1560969.395
43500XS,TOTAL NEW VEHICLE DEPT,2025,1,869546.37
43500XS,TOTAL NEW VEHICLE DEPT,2025,2,857332.17
43500XS,TOTAL NEW VEHICLE DEPT,2025,3,888163.785
44700XS,TOTAL USED VEHICLE DEPT,2025,1,459459.085
44700XS,TOTAL USED VEHICLE DEPT,2025,2,499211.92
44700XS,TOTAL USED VEHICLE DEPT,2025,3,532236.58
400000XG,TOTAL GROSS PROFIT,2025,1,235073.055
400000XG,TOTAL GROSS PROFIT,2025,2,236734.435
400000XG,TOTAL GROSS PROFIT,2025,3,238292.59
44000S,TOTAL USED RETAIL (LINES 33 THRU 38),2025,1,448568.195
44000S,TOTAL USED RETAIL (LINES 33 THRU 38),2025,2,480739.18
44000S,TOTAL USED RETAIL (LINES 33 THRU 38),2025,3,508288.83
44000G,TOTAL USED RETAIL (LINES 33 THRU 38),2025,1,62969.0
44000G,TOTAL USED RETAIL (LINES 33 THRU 38),2025,2,62969.0
44000G,TOTAL USED RETAIL (LINES 33 THRU 38),2025,3,74782.955
44500S,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,1,367033.38
44500S,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,2,379045.56
44500S,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,3,442926.47
44500G,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,1,63714.235
44500G,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,2,71391.28
44500G,TOTAL USED VEHICLES (LINES 39 THRU 42),2025,3,80619.28
M17000BD,Used Vehicle Department,2025,1,67427.055
M17000BD,Used Vehicle Department,2025,2,67632.455
M17000BD,Used Vehicle Department,2025,3,69167.795
8080D,Compensation - Owner,2025,1,6177.17
8080D,Compensation - Owner,2025,2,8461.645
8080D,Compensation - Owner,2025,3,4896.37
8090D,Compensation - Supervisors,2025,1,41963.18
8090D,Compensation - Supervisors,2025,2,36318.565
8090D,Compensation - Supervisors,2025,3,32728.255
47000G,TOTAL P&A (LINES 16 THRU 27),2025,1,21538.42
47000G,TOTAL P&A (LINES 16 THRU 27),2025,2,19468.375
47000G,TOTAL P&A (LINES 16 THRU 27),2025,3,19444.845
8630D,Other Salaries & Wages,2025,1,13760.41
8630D,Other Salaries & Wages,2025,2,-6324.08
8630D,Other Salaries & Wages,2025,3,2212.89
8100D,Compensation - Clerical,2025,1,23594.485
8100D,Compensation - Clerical,2025,2,21563.97
8100D,Compensation - Clerical,2025,3,12650.44
8470D,Insurance - Buildings & Improvements,2025,1,3083.685
8470D,Insurance - Buildings & Improvements,2025,2,3015.315
8470D,Insurance - Buildings & Improvements,2025,3,3096.97
M18000BD,Used Vehicle Department,2025,1,21047.1
M18000BD,Used Vehicle Department,2025,2,24587.99
M18000BD,Used Vehicle Department,2025,3,21865.68
550P,Technicians,2025,1,2.715
550P,Technicians,2025,2,2.715
550P,Technicians,2025,3,3.435
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,1,77496.705
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,2,72284.65
48000G,"TOTAL FIXED OPERS. (LINES 14, 28 & 36)",2025,3,72769.875
1100BD,Vehicle Accounts - Customers,2025,1,90295.395
1100BD,Vehicle Accounts - Customers,2025,2,141122.22
1100BD,Vehicle Accounts - Customers,2025,3,96530.995
8490D,Heat - Light - Power - Water,2025,1,1796.365
8490D,Heat - Light - Power - Water,2025,2,4434.935
8490D,Heat - Light - Power - Water,2025,3,3398.24
8230D,Depreciation - Other,2025,1,3969.685
8230D,Depreciation - Other,2025,2,-153.07
8230D,Depreciation - Other,2025,3,11.545
8120D,Absentee Wages,2025,1,3808.38
8120D,Absentee Wages,2025,2,4194.12
8120D,Absentee Wages,2025,3,4031.005
8130D,Payroll Taxes,2025,1,8905.2
8130D,Payroll Taxes,2025,2,7703.66
8130D,Payroll Taxes,2025,3,11557.325
560P,Apprentices,2025,1,2.13755
560P,Apprentices,2025,2,1.9
560P,Apprentices,2025,3,1.955
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,1,40871.985
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,2,40755.835
16000BD,"TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)",2025,3,40040.975
8170D,Compensation - Other Supervisor,2025,1,4658.135
8170D,Compensation - Other Supervisor,2025,2,4639.0
8170D,Compensation - Other Supervisor,2025,3,3946.03
520P,Sales Reps.,2025,1,387.47455
520P,Sales Reps.,2025,2,258.75145
520P,Sales Reps.,2025,3,3.51015
M18000CD,Service Department,2025,1,-24424.92
M18000CD,Service Department,2025,2,-20806.95
M18000CD,Service Department,2025,3,-11448.45
1100D,Vehicle Accounts - Customers,2025,1,112503.065
1100D,Vehicle Accounts - Customers,2025,2,175561.645
1100D,Vehicle Accounts - Customers,2025,3,103197.96
1280D,Warranty Receivables - Mitsubishi,2025,1,36987.97
1280D,Warranty Receivables - Mitsubishi,2025,2,38639.96
1280D,Warranty Receivables - Mitsubishi,2025,3,41318.6
8210D,Other Supplies & Tools,2025,1,225.63
8210D,Other Supplies & Tools,2025,2,512.94
8210D,Other Supplies & Tools,2025,3,1763.11
8370D,Outside Services,2025,1,8877.05
8370D,Outside Services,2025,2,4207.915
8370D,Outside Services,2025,3,3828.72
8150D,Laundry & Uniforms,2025,1,2517.1
